,iata_code,icao_code,country_code,country_name,latitude,longitude,elev_ft,nrunways,longest_runway_ft,name,traffic_region,source
4679,DHM,VIGG,IN,India,32.16510009765625,76.26339721679688,2525.0,,,Kangra Airport,Central and South-West Asia,OurAirports
4680,NDC,VAND,IN,India,19.1833000183,77.31670379639998,1250.0,,,Nanded Airport,Central and South-West Asia,OurAirports
4681,SLV,VISM,IN,India,31.0818,77.068001,5072.0,,,Shimla Airport,Central and South-West Asia,OurAirports
4682,IGG,PAIG,US,United States,59.32400131225586,-155.90199279785156,90.0,,,Igiugig Airport,North America,OurAirports
4683,KVC,PAVC,US,United States,55.11629867553711,-162.26600646972656,155.0,,,King Cove Airport,North America,OurAirports
4684,EGN,HSGN,SD,Sudan,13.48169994354248,22.467199325561523,2650.0,,,Geneina Airport,Sub Saharan Africa,OurAirports
4685,LKH,WBGL,MY,Malaysia,3.2999999523162837,114.78299713134766,289.0,,,Long Akah Airport,Pacific South-East Asia,OurAirports
4686,WLH,NVSW,VU,Vanuatu,-15.4119997025,167.690994263,151.0,,,Walaha Airport,Pacific South-East Asia,OurAirports
4687,CHG,ZYCY,CN,China,41.538101,120.434998,568.0,,,Chaoyang Airport,Central and South-West Asia,OurAirports
4688,UAS,HKSB,KE,Kenya,0.530583,37.534195000000004,3295.0,,,Buffalo Spring,Sub Saharan Africa,OurAirports
4689,BHG,MHBL,HN,Honduras,15.7631,-84.543602,19.0,,,Brus Laguna Airport,Central America/ Caribbean,OurAirports
4690,YVB,CYVB,CA,Canada,48.07109832763672,-65.46029663085939,123.0,,,Bonaventure Airport,North America,OurAirports
4691,SKT,OPST,PK,Pakistan,32.5355567932,74.3638916016,837.0,,,Sialkot Airport,Central and South-West Asia,OurAirports
4692,MPA,FYKM,NA,Namibia,-17.634399,24.176701,3144.0,,,Katima Mulilo Airport,Sub Saharan Africa,OurAirports
4693,AOE,LTBY,TR,Turkey,39.809898,30.5194,2588.0,,,Anadolu Airport,Europe,OurAirports
4694,CKZ,LTBH,TR,Turkey,40.1376991272,26.4267997742,23.0,,,Çanakkale Airport,Europe,OurAirports
4695,NOP,LTCM,TR,Turkey,42.015800476074,35.066398620605,20.0,,,Sinop Airport,Europe,OurAirports
4696,TEQ,LTBU,TR,Turkey,41.13819885253906,27.919099807739254,574.0,,,Tekirdağ Çorlu Airport,Europe,OurAirports
4697,HDM,OIHH,IR,Iran (Islamic Republic of),34.86920166015625,48.5525016784668,5755.0,,,Hamadan Airport,Middle East,OurAirports
4698,MRQ,RPUW,PH,Philippines,13.361000061035154,121.82599639892578,32.0,,,Marinduque Airport,Pacific South-East Asia,OurAirports
4699,GFN,YGFN,AU,Australia,-29.7593994140625,153.02999877929688,110.0,,,Grafton Airport,Pacific South-East Asia,OurAirports
4700,TRO,YTRE,AU,Australia,-31.8885993958,152.51400756799998,38.0,,,Taree Airport,Pacific South-East Asia,OurAirports
4701,COQ,ZMCD,MN,Mongolia,48.13570022583008,114.64600372314452,2457.0,,,Choibalsan Airport,Central and South-West Asia,OurAirports
4702,GUL,YGLB,AU,Australia,-34.81029891967773,149.7259979248047,2141.0,,,Goulburn Airport,Pacific South-East Asia,OurAirports
4703,NSO,YSCO,AU,Australia,-32.03720092773437,150.83200073242188,745.0,,,Scone Airport,Pacific South-East Asia,OurAirports
4704,DGE,YMDG,AU,Australia,-32.5625,149.61099243200002,1545.0,,,Mudgee Airport,Pacific South-East Asia,OurAirports
4705,MTL,YMND,AU,Australia,-32.701265,151.49291200000002,85.0,,,Maitland Airport,Pacific South-East Asia,OurAirports
4706,OCN,KOKB,AU,Australia,33.217300415039,-117.35399627686,28.0,,,Oceanside Municipal Airport,Pacific South-East Asia,OurAirports
4707,KIK,ORKK,IQ,Iraq,35.46950149536133,44.348899841308594,1061.0,,,Kirkuk Air Base,Middle East,OurAirports
4708,XJD,OTBH,QA,Qatar,25.117300033600003,51.3149986267,130.0,,,Al Udeid Air Base,Middle East,OurAirports
4709,GBZ,NZGB,NZ,New Zealand,-36.24140167236328,175.4720001220703,20.0,,,Great Barrier Aerodrome,Pacific South-East Asia,OurAirports
4710,AET,PFAL,US,United States,66.5518035889,-152.621994019,441.0,,,Allakaket Airport,North America,OurAirports
4711,MGC,KMGC,US,United States,41.703300476100004,-86.8211975098,655.0,,,Michigan City Municipal Airport,North America,OurAirports
4712,SWD,PAWD,US,United States,60.12689971923828,-149.41900634765625,22.0,,,Seward Airport,North America,OurAirports
4713,GRM,KCKC,US,United States,47.838298797600004,-90.3828964233,1799.0,,,Grand Marais Cook County Airport,North America,OurAirports
4714,MYP,UTAM,TM,Turkmenistan,37.6194,61.896702000000005,728.0,,,Mary Airport,Central and South-West Asia,OurAirports
4715,MVA,BIRL,IS,Iceland,65.65579986572266,-16.918100357055664,1030.0,,,Reykjahlíð Airport,Europe,OurAirports
4716,QSA,LELL,ES,Spain,41.52090072631836,2.1050798892974854,485.0,,,Sabadell Airport,Europe,OurAirports
4717,WSY,YWHI,AU,Australia,-20.27611,148.755,40.0,,,Whitsunday Island Airport,Pacific South-East Asia,OurAirports
4718,MIE,KMIE,US,United States,40.2422981262207,-85.3958969116211,937.0,,,Delaware County Johnson Field,North America,OurAirports
4719,LAF,KLAF,US,United States,40.41230010986328,-86.93689727783203,606.0,,,Purdue University Airport,North America,OurAirports
4720,LYM,EGMK,GB,United Kingdom,51.08,1.013,351.0,,,Lympne Airport,Europe,OurAirports
4721,PKH,LGHL,GR,Greece,37.297501000000004,23.1478,69.0,,,Porto Cheli Airport,Europe,OurAirports
4722,KTR,YPTN,AU,Australia,-14.521100044250488,132.37800598144528,443.0,,,Tindal Airport,Pacific South-East Asia,OurAirports
4723,NOA,YSNW,AU,Australia,-34.948898315429695,150.53700256347656,400.0,,,Nowra Airport,Pacific South-East Asia,OurAirports
4724,UCK,UKLC,UA,Ukraine,50.678404,25.487165,774.0,,,Lutsk Airport,Europe,OurAirports
4725,CEJ,UKRR,UA,Ukraine,51.4021987915,31.1583003998,446.0,,,Chernihiv Shestovitsa Airport,Europe,OurAirports
4726,BQT,UMBB,BY,Belarus,52.108299,23.8981,468.0,,,Brest Airport,Europe,OurAirports
4727,OSH,KOSH,US,United States,43.98440170288086,-88.55699920654297,808.0,,,Wittman Regional Airport,North America,OurAirports
4728,AGE,EDWG,DE,Germany,53.78277969360352,7.913888931274414,7.0,,,Wangerooge Airport,Europe,OurAirports
4729,BXG,YBDG,AU,Australia,-36.7393989563,144.330001831,705.0,,,Bendigo Airport,Pacific South-East Asia,OurAirports
4730,ARE,TJAB,PR,Puerto Rico,18.4500007629,-66.67530059810001,23.0,,,Antonio Nery Juarbe Pol Airport,Central America/ Caribbean,OurAirports
4731,RIN,AGRC,SB,Solomon Islands,-8.12639045715332,157.14300537109375,0.0,,,Ringi Cove Airport,Pacific South-East Asia,OurAirports
4732,KCK,UIKK,RU,Russian Federation,57.773,108.064,840.0,,,Kirensk Airport,Europe,OurAirports
4733,UKX,UITT,RU,Russian Federation,56.8567008972168,105.7300033569336,2188.0,,,Ust-Kut Airport,Europe,OurAirports
4734,RMT,NTAM,PF,French Polynesia,-22.63725,-152.8059,60.0,,,Rimatara Airport,Pacific South-East Asia,OurAirports
4735,QLS,LSGL,CH,Switzerland,46.54529953,6.616670131679999,2041.0,,,Lausanne-Blécherette Airport,Europe,OurAirports
4736,ZJI,LSZL,CH,Switzerland,46.160800933800004,8.87860965729,650.0,,,Locarno Airport,Europe,OurAirports
4737,QNC,LSGN,CH,Switzerland,46.957500457799995,6.86471986771,1427.0,,,Neuchatel Airport,Europe,OurAirports
4738,TGK,URRT,RU,Russian Federation,47.1983333,38.849166700000005,117.0,,,Taganrog Yuzhny Airport,Europe,OurAirports
4739,GDZ,URKG,RU,Russian Federation,44.582092629499996,38.0124807358,98.0,,,Gelendzhik Airport,Europe,OurAirports
4740,ZIA,UUBW,RU,Russian Federation,55.553298999999996,38.150002,377.0,,,Zhukovsky International Airport,Europe,OurAirports
4741,IAR,UUDL,RU,Russian Federation,57.56069946289063,40.15739822387695,287.0,,,Tunoshna Airport,Europe,OurAirports
4742,OHE,ZYMH,CN,China,52.912777777799995,122.43,1836.0,,,Gu-Lian Airport,Central and South-West Asia,OurAirports
4743,JNG,ZLJN,CN,China,35.292778000000006,116.346667,134.0,,,Jining Qufu Airport,Central and South-West Asia,OurAirports
4744,DRK,MRDK,CR,Costa Rica,8.71889019012,-83.6417007446,12.0,,,Drake Bay Airport,Central America/ Caribbean,OurAirports
4745,AAT,ZWAT,CN,China,47.7498855591,88.0858078003,2460.0,,,Altay Air Base,Central and South-West Asia,OurAirports
4746,TZL,LQTZ,BA,Bosnia and Herzegovina,44.45869827270508,18.72480010986328,784.0,,,Tuzla International Airport,Europe,OurAirports
4747,FWH,KNFW,US,United States,32.76919937,-97.4414978,650.0,,,NAS Fort Worth JRB/Carswell Field,North America,OurAirports
4748,NYT,VYEL,MM,Myanmar,19.623501,96.20099599999999,302.0,,,Naypyidaw Airport,Central and South-West Asia,OurAirports
4749,VBP,VYBP,MM,Myanmar,11.1494,98.735901,100.0,,,Bokpyinn Airport,Central and South-West Asia,OurAirports
4750,NZH,ZBMZ,CN,China,49.566666999999995,117.33,2231.0,,,Manzhouli Xijiao Airport,Central and South-West Asia,OurAirports
4751,WUA,ZBUH,CN,China,39.7934,106.7993,3650.0,,,Wuhai Airport,Central and South-West Asia,OurAirports
4752,BKG,KBBG,US,United States,36.532082,-93.200544,1302.0,,,Branson Airport,North America,OurAirports
4753,TEN,ZUTR,CN,China,27.883333,109.308889,0.0,,,Tongren Fenghuang Airport,Central and South-West Asia,OurAirports
4754,JGS,ZSJA,CN,China,26.8568992615,114.73699951200001,281.0,,,Jinggangshan Airport,Central and South-West Asia,OurAirports
4755,NIU,NTKN,PF,French Polynesia,-16.1191,-146.3683,50.0,,,Naiu Airport,Pacific South-East Asia,OurAirports
4756,SCH,KSCH,US,United States,42.852500915527,-73.92890167236301,378.0,,,Schenectady County Airport,North America,OurAirports
4757,NBC,UWKE,RU,Russian Federation,55.56470108032226,52.09249877929688,643.0,,,Begishevo Airport,Europe,OurAirports
4758,QRW,DNSU,NG,Nigeria,5.5961099999999995,5.81778,242.0,,,Warri Airport,Sub Saharan Africa,OurAirports
4759,IAO,RPNS,PH,Philippines,9.8591,126.014,10.0,,,Siargao Airport,Pacific South-East Asia,OurAirports
4760,LGO,EDWL,DE,Germany,53.74250030517578,7.4977779388427725,7.0,,,Langeoog Airport,Europe,OurAirports
4761,NLP,FANS,ZA,South Africa,-25.5,30.9137992859,2875.0,,,Nelspruit Airport,Sub Saharan Africa,OurAirports
4762,CKC,UKKE,UA,Ukraine,49.41559982299805,31.99530029296875,375.0,,,Cherkasy International Airport,Europe,OurAirports
4763,UST,KSGJ,US,United States,29.9592,-81.339798,10.0,,,Northeast Florida Regional Airport,North America,OurAirports
4764,NLV,UKON,UA,Ukraine,47.057899475097656,31.9197998046875,184.0,,,Mykolaiv International Airport,Europe,OurAirports
4765,RHP,VNRC,NP,Nepal,27.393999099731445,86.0614013671875,1555.0,,,Ramechhap Airport,Central and South-West Asia,OurAirports
4766,STS,KSTS,US,United States,38.50899887,-122.8130035,128.0,,,Charles M. Schulz Sonoma County Airport,North America,OurAirports
4767,LCQ,KLCQ,US,United States,30.181999206500002,-82.57689666750002,201.0,,,Lake City Gateway Airport,North America,OurAirports
4768,LGU,KLGU,US,United States,41.7911987305,-111.851997375,4457.0,,,Logan-Cache Airport,North America,OurAirports
4769,BMC,KBMC,US,United States,41.552399,-112.061996,4229.0,,,Brigham City Regional Airport,North America,OurAirports
4770,ULV,UWLL,RU,Russian Federation,54.268299102799986,48.226699829100006,463.0,,,Ulyanovsk Baratayevka Airport,Europe,OurAirports
4771,ERV,KERV,US,United States,29.9766998291,-99.08570098879999,1617.0,,,Kerrville Municipal Louis Schreiner Field,North America,OurAirports
4772,GED,KGED,US,United States,38.68920135,-75.35890198,53.0,,,Sussex County Airport,North America,OurAirports
4773,ZSW,CZSW,CA,Canada,54.33330154418945,-130.28300476074222,0.0,,,Prince Rupert/Seal Cove Seaplane Base,North America,OurAirports
4774,GBD,KGBD,US,United States,38.3442993164,-98.85919952389999,1887.0,,,Great Bend Municipal Airport,North America,OurAirports
4775,SUS,KSUS,US,United States,38.662101745605,-90.652000427246,463.0,,,Spirit of St Louis Airport,North America,OurAirports
4776,LYU,KELO,US,United States,47.82450104,-91.83070374,1456.0,,,Ely Municipal Airport,North America,OurAirports
4777,GPZ,KGPZ,US,United States,47.21110153,-93.50980377,1355.0,,,Grand Rapids Itasca Co-Gordon Newstrom field,North America,OurAirports
4778,EGV,KEGV,US,United States,45.9323005676,-89.26830291750002,1642.0,,,Eagle River Union Airport,North America,OurAirports
4779,ARV,KARV,US,United States,45.92789841,-89.73090363,1629.0,,,Lakeland-Noble F. Lee Memorial field,North America,OurAirports
4780,YBV,CYBV,CA,Canada,52.358897999999996,-97.018303,728.0,,,Berens River Airport,North America,OurAirports
4781,AVX,KAVX,US,United States,33.4049,-118.416,1602.0,,,Catalina Airport,North America,OurAirports
4782,MHV,KMHV,US,United States,35.05939865,-118.15200039999999,2801.0,,,Mojave Airport,North America,OurAirports
4783,ZIN,LSMI,CH,Switzerland,46.676601399999996,7.8790797999999995,0.0,,,Interlaken Air Base,Europe,OurAirports
4784,INQ,EIIR,IE,Ireland,53.06470108032226,-9.510899543762207,40.0,,,Inisheer Aerodrome,Europe,OurAirports
4785,SWT,UNSS,RU,Russian Federation,60.709400177,77.66000366210002,164.0,,,Strezhevoy Airport,Europe,OurAirports
4786,HUT,KHUT,US,United States,38.0654983521,-97.86060333250002,1543.0,,,Hutchinson Municipal Airport,North America,OurAirports
4787,OAI,OAIX,AF,Afghanistan,34.946098327600005,69.26499938959999,4895.0,,,Bagram Air Base,Central and South-West Asia,OurAirports
4788,AKH,OEPS,SA,Saudi Arabia,24.062700271606445,47.58050155639648,1651.0,,,Prince Sultan Air Base,Middle East,OurAirports
4789,STJ,KSTJ,US,United States,39.771900177002,-94.909698486328,826.0,,,Rosecrans Memorial Airport,North America,OurAirports
4790,VOK,KVOK,US,United States,43.938999176025,-90.253402709961,912.0,,,Volk Field,North America,OurAirports
4791,SIA,ZLSN,CN,China,34.376701000000004,109.120003,0.0,,,Xi'an Xiguan Airport,Central and South-West Asia,OurAirports
4792,TOA,KTOA,US,United States,33.803398132324,-118.33999633789,103.0,,,Zamperini Field,North America,OurAirports
4793,PGD,KPGD,US,United States,26.92020035,-81.99050140000001,26.0,,,Charlotte County Airport,North America,OurAirports
4794,WFK,KFVE,US,United States,47.2854995728,-68.31279754639999,988.0,,,Northern Aroostook Regional Airport,North America,OurAirports
4795,YTM,CYFJ,CA,Canada,46.409400939899996,-74.7799987793,827.0,,,La Macaza / Mont-Tremblant International Inc Airport,North America,OurAirports
4796,SME,KSME,US,United States,37.0533981323,-84.61589813229999,927.0,,,Lake Cumberland Regional Airport,North America,OurAirports
4797,MTH,KMTH,US,United States,24.726101,-81.051399,5.0,,,The Florida Keys Marathon Airport,North America,OurAirports
4798,CNY,KCNY,US,United States,38.75500107,-109.7549973,4557.0,,,Canyonlands Field,North America,OurAirports
4799,ELY,KELY,US,United States,39.29970169,-114.84200290000001,6259.0,,,Ely Airport Yelland Field,North America,OurAirports
4800,VEL,KVEL,US,United States,40.4408989,-109.5100021,5278.0,,,Vernal Regional Airport,North America,OurAirports
4801,RUI,KSRR,US,United States,33.462799072266,-105.53500366211,6814.0,,,Sierra Blanca Regional Airport,North America,OurAirports
4802,MYL,KMYL,US,United States,44.88970184,-116.10099790000001,5024.0,,,McCall Municipal Airport,North America,OurAirports
4803,SMN,KSMN,US,United States,45.1237983704,-113.880996704,4043.0,,,Lemhi County Airport,North America,OurAirports
4804,MMH,KMMH,US,United States,37.62409973,-118.83799740000002,7135.0,,,Mammoth Yosemite Airport,North America,OurAirports
4805,AST,KAST,US,United States,46.158000946,-123.87899780299999,15.0,,,Astoria Regional Airport,North America,OurAirports
4806,ONP,KONP,US,United States,44.580399,-124.057999,160.0,,,Newport Municipal Airport,North America,OurAirports
4807,UUK,PAKU,US,United States,70.33080291750001,-149.59800720200002,67.0,,,Ugnu-Kuparuk Airport,North America,OurAirports
4808,SHX,PAHX,US,United States,62.6922988892,-159.569000244,79.0,,,Shageluk Airport,North America,OurAirports
4809,CHU,PACH,US,United States,61.579102,-159.216003,244.0,,,Chuathbaluk Airport,North America,OurAirports
4810,EEK,PAEE,US,United States,60.21367264,-162.0438843,12.0,,,Eek Airport,North America,OurAirports
4811,KUK,PFKA,US,United States,60.87440109,-162.5240021,48.0,,,Kasigluk Airport,North America,OurAirports
4812,KWT,PFKW,US,United States,60.790298461899994,-161.444000244,25.0,,,Kwethluk Airport,North America,OurAirports
4813,CIK,PACI,US,United States,66.6449966431,-143.74000549299998,544.0,,,Chalkyitsik Airport,North America,OurAirports
4814,EAA,PAEG,US,United States,64.77639771,-141.151001,908.0,,,Eagle Airport,North America,OurAirports
4815,HUS,PAHU,US,United States,66.04109955,-154.26300049999998,299.0,,,Hughes Airport,North America,OurAirports
4816,WBQ,PAWB,US,United States,66.36219787600001,-147.406997681,359.0,,,Beaver Airport,North America,OurAirports
4817,CEM,PACE,US,United States,65.57379913,-144.78300480000001,937.0,,,Central Airport,North America,OurAirports
4818,CYR,SUCA,UY,Uruguay,-34.456401824951,-57.770599365234006,66.0,,,Laguna de Los Patos International Airport,South America,OurAirports
4819,GYR,KGYR,US,United States,33.4225006104,-112.375999451,968.0,,,Phoenix Goodyear Airport,North America,OurAirports
4820,TWB,YTWB,AU,Australia,-27.542801,151.916,2086.0,,,Toowoomba Airport,Pacific South-East Asia,OurAirports
4821,BBL,YLLE,AU,Australia,-27.405633,141.809458,385.0,,,Ballera Airport,Pacific South-East Asia,OurAirports
4822,AYK,UAUR,KZ,Kazakhstan,50.31859970092773,66.95279693603516,1266.0,,,Arkalyk North Airport,Central and South-West Asia,OurAirports
4823,AGN,PAGN,US,United States,57.503601,-134.58500700000002,0.0,,,Angoon Seaplane Base,North America,OurAirports
4824,ELV,PAEL,US,United States,58.1952018738,-136.347000122,0.0,,,Elfin Cove Seaplane Base,North America,OurAirports
4825,FNR,PANR,US,United States,58.2543983459,-134.897994995,0.0,,,Funter Bay Seaplane Base,North America,OurAirports
4826,HYG,PAHY,US,United States,55.206298828125,-132.8280029296875,0.0,,,Hydaburg Seaplane Base,North America,OurAirports
4827,EGX,PAII,US,United States,58.1855010986,-157.375,92.0,,,Egegik Airport,North America,OurAirports
4828,KPV,PAPE,US,United States,55.905998,-159.162993,29.0,,,Perryville Airport,North America,OurAirports
4829,PIP,PAPN,US,United States,57.5803985596,-157.572006226,57.0,,,Pilot Point Airport,North America,OurAirports
4830,WSN,PFWS,US,United States,58.7033996582,-157.007995605,162.0,,,South Naknek Nr 2 Airport,North America,OurAirports
4831,AKK,PAKH,US,United States,56.9387016296,-154.182998657,44.0,,,Akhiok Airport,North America,OurAirports
4832,KYK,PAKY,US,United States,57.5671005249,-154.449996948,137.0,,,Karluk Airport,North America,OurAirports
4833,KLN,PALB,US,United States,57.535099029499996,-153.977996826,87.0,,,Larsen Bay Airport,North America,OurAirports
4834,ORV,PFNO,US,United States,66.81790161,-161.01899719999997,55.0,,,Robert (Bob) Curtis Memorial Airport,North America,OurAirports
4835,KTS,PFKT,US,United States,65.3312988281,-166.46600341799999,38.0,,,Brevig Mission Airport,North America,OurAirports
4836,ELI,PFEL,US,United States,64.61470032,-162.2720032,162.0,,,Elim Airport,North America,OurAirports
4837,WMO,PAWM,US,United States,64.689201355,-163.412994385,267.0,,,White Mountain Airport,North America,OurAirports
4838,SKK,PFSH,US,United States,64.37110138,-161.223999,24.0,,,Shaktoolik Airport,North America,OurAirports
4839,TNC,PATC,US,United States,65.56310272,-167.9219971,271.0,,,Tin City Long Range Radar Station Airport,North America,OurAirports
4840,AKB,PAAK,US,United States,52.22029877,-174.2059937,57.0,,,Atka Airport,North America,OurAirports
4841,IKO,PAKO,US,United States,52.94160079956055,-168.8489990234375,77.0,,,Nikolski Air Station,North America,OurAirports
4842,CYT,PACY,US,United States,60.080974,-142.494541,12.0,,,Yakataga Airport,North America,OurAirports
4843,AUK,PAUK,US,United States,62.6800422668,-164.65992736799998,10.0,,,Alakanuk Airport,North America,OurAirports
4844,KFP,PAKF,US,United States,54.8474006652832,-163.41000366210938,20.0,,,False Pass Airport,North America,OurAirports
4845,NLG,PAOU,US,United States,56.007499694824,-161.16000366211,14.0,,,Nelson Lagoon Airport,North America,OurAirports
4846,PML,PAAL,US,United States,56.0060005188,-160.561004639,20.0,,,Port Moller Airport,North America,OurAirports
4847,KOT,PFKO,US,United States,63.030601501499994,-163.533004761,15.0,,,Kotlik Airport,North America,OurAirports
4848,KYU,PFKU,US,United States,64.8760986328,-157.727005005,149.0,,,Koyukuk Airport,North America,OurAirports
